NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
88;1;9;2:34.883;0;;44.776;0;59.037;0;51.070;0;151.4;31:58.094;15:06:58.094;0:44.776;0:59.037;0:51.070;211.4;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FF;44.776;59.037;51.070;18.965;18.965;25.811;44.776;29.345;1:14.121;29.692;1:43.813;26.914;2:10.727;24.156;2:34.883;
89;1;1;3:37.929;0;;1:45.739;0;59.891;0;52.299;0;107.6;3:37.929;14:38:37.929;1:45.739;0:59.891;0:52.299;213.0;Livio Galanti;0:01:00.994;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;105.739;59.891;52.299;1:18.837;1:18.837;26.902;1:45.739;29.443;2:15.182;30.448;2:45.630;27.968;3:13.598;24.331;3:37.929;
89;1;2;2:38.808;0;;45.761;0;1:01.341;0;51.706;0;147.7;6:16.737;14:41:16.737;0:45.761;1:01.341;0:51.706;206.1;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.761;61.341;51.706;19.488;19.488;26.273;45.761;29.138;1:14.899;32.203;1:47.102;27.575;2:14.677;24.131;2:38.808;
89;1;3;2:37.709;0;;45.656;0;59.601;0;52.452;0;148.7;8:54.446;14:43:54.446;0:45.656;0:59.601;0:52.452;;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.656;59.601;52.452;19.425;19.425;26.231;45.656;28.926;1:14.582;30.675;1:45.257;28.093;2:13.350;24.359;2:37.709;
89;1;4;2:36.640;0;;45.654;0;59.268;0;51.718;0;149.7;11:31.086;14:46:31.086;0:45.654;0:59.268;0:51.718;;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.654;59.268;51.718;19.436;19.436;26.218;45.654;29.000;1:14.654;30.268;1:44.922;27.660;2:12.582;24.058;2:36.640;
89;1;5;3:13.302;0;B;45.267;0;1:03.508;0;1:24.527;0;121.3;14:44.388;14:49:44.388;0:45.267;1:03.508;1:24.527;;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;RF;45.267;63.508;84.527;19.250;19.250;26.017;45.267;28.953;1:14.220;34.555;1:48.775;37.967;2:26.742;46.560;3:13.302;
89;1;6;9:52.400;0;;8:01.872;0;58.965;0;51.563;0;39.6;24:36.788;14:59:36.788;8:01.872;0:58.965;0:51.563;209.3;Livio Galanti;0:07:40.271;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;481.872;58.965;51.563;7:35.530;7:35.530;26.342;8:01.872;28.909;8:30.781;30.056;9:00.837;27.456;9:28.293;24.107;9:52.400;
89;1;7;2:35.282;0;;45.049;0;58.940;0;51.293;0;151.0;27:12.070;15:02:12.070;0:45.049;0:58.940;0:51.293;210.1;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;45.049;58.940;51.293;19.104;19.104;25.945;45.049;28.885;1:13.934;30.055;1:43.989;27.379;2:11.368;23.914;2:35.282;
89;1;8;2:34.833;2;;44.917;0;58.817;2;51.099;2;151.5;29:46.903;15:04:46.903;0:44.917;0:58.817;0:51.099;212.2;Livio Galanti;;Am;Legends;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;44.917;58.817;51.099;19.006;19.006;25.911;44.917;28.727;1:13.644;30.090;1:43.734;27.064;2:10.798;24.035;2:34.833;
98;1;1;2:56.246;0;;1:04.609;0;1:00.269;0;51.368;0;133.1;2:56.246;14:37:56.246;1:04.609;1:00.269;0:51.368;218.2;Max Schweid;0:00:20.126;Am;;TechSport;Toyota Gazoo Racing;GF;64.609;60.269;51.368;38.006;38.006;26.603;1:04.609;30.536;1:35.145;29.733;2:04.878;27.532;2:32.410;23.836;2:56.246;
98;1;2;2:54.495;0;B;44.282;2;58.449;0;1:11.764;0;134.4;5:50.741;14:40:50.741;0:44.282;0:58.449;1:11.764;213.0;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.282;58.449;71.764;18.622;18.622;25.660;44.282;28.678;1:12.960;29.771;1:42.731;28.909;2:11.640;42.855;2:54.495;
98;1;3;4:36.710;0;;2:47.132;0;58.668;0;50.910;0;84.8;10:27.451;14:45:27.451;2:47.132;0:58.668;0:50.910;206.1;Max Schweid;0:02:25.676;Am;;TechSport;Toyota Gazoo Racing;GF;167.132;58.668;50.910;2:21.003;2:21.003;26.129;2:47.132;28.823;3:15.955;29.845;3:45.800;27.060;4:12.860;23.850;4:36.710;
98;1;4;2:55.502;0;B;44.605;0;58.173;2;1:12.724;0;133.6;13:22.953;14:48:22.953;0:44.605;0:58.173;1:12.724;;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;RF;44.605;58.173;72.724;18.827;18.827;25.778;44.605;28.530;1:13.135;29.643;1:42.778;27.063;2:09.841;45.661;2:55.502;
98;1;5;10:56.372;0;;9:05.767;0;58.321;0;52.284;0;35.7;24:19.325;14:59:19.325;9:05.767;0:58.321;0:52.284;213.0;Max Schweid;0:08:45.321;Am;;TechSport;Toyota Gazoo Racing;GF;545.767;58.321;52.284;8:39.930;8:39.930;25.837;9:05.767;28.778;9:34.545;29.543;10:04.088;27.574;10:31.662;24.710;10:56.372;
98;1;6;2:33.391;2;;44.390;0;58.528;0;50.473;2;152.9;26:52.716;15:01:52.716;0:44.390;0:58.528;0:50.473;214.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.390;58.528;50.473;18.578;18.578;25.812;44.390;28.790;1:13.180;29.738;1:42.918;26.799;2:09.717;23.674;2:33.391;
98;1;7;2:33.496;0;;44.552;0;58.432;0;50.512;0;152.8;29:26.212;15:04:26.212;0:44.552;0:58.432;0:50.512;214.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;44.552;58.432;50.512;18.700;18.700;25.852;44.552;28.731;1:13.283;29.701;1:42.984;26.873;2:09.857;23.639;2:33.496;
98;1;8;2:39.492;0;;44.701;0;1:03.117;0;51.674;0;147.0;32:05.704;15:07:05.704;0:44.701;1:03.117;0:51.674;211.4;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;FF;44.701;63.117;51.674;19.097;19.097;25.604;44.701;28.984;1:13.685;34.133;1:47.818;27.624;2:15.442;24.050;2:39.492;
